Local time,Open,High,Low,Close,Volume
06.08.2024 23:30:00.000 GMT+0530,1.09262,1.09338,1.09252,1.09287,10158.7598
07.08.2024 00:30:00.000 GMT+0530,1.09288,1.09306,1.09228,1.09300,11507.1201
07.08.2024 01:30:00.000 GMT+0530,1.09299,1.09329,1.09279,1.09327,3982.8101
07.08.2024 02:30:00.000 GMT+0530,1.09346,1.09351,1.09282,1.09297,2207
07.08.2024 03:30:00.000 GMT+0530,1.09298,1.09338,1.09277,1.09299,4911.1401
07.08.2024 04:30:00.000 GMT+0530,1.09300,1.09306,1.09240,1.09261,5518.8901
07.08.2024 05:30:00.000 GMT+0530,1.09260,1.09306,1.09234,1.09299,7034.0698
07.08.2024 06:30:00.000 GMT+0530,1.09298,1.09305,1.09112,1.09184,14499.3496
07.08.2024 07:30:00.000 GMT+0530,1.09184,1.09195,1.09124,1.09164,10061.2402
07.08.2024 08:30:00.000 GMT+0530,1.09165,1.09176,1.09119,1.09159,3839.5801
07.08.2024 09:30:00.000 GMT+0530,1.09160,1.09170,1.09117,1.09117,3153.54
07.08.2024 10:30:00.000 GMT+0530,1.09116,1.09132,1.09070,1.09106,5811.77
07.08.2024 11:30:00.000 GMT+0530,1.09106,1.09155,1.09056,1.09152,8933.3398
07.08.2024 12:30:00.000 GMT+0530,1.09152,1.09280,1.09130,1.09225,16519.6309
07.08.2024 13:30:00.000 GMT+0530,1.09224,1.09281,1.09186,1.09189,9753.5498
07.08.2024 14:30:00.000 GMT+0530,1.09189,1.09197,1.09087,1.09138,11214.0098
07.08.2024 15:30:00.000 GMT+0530,1.09139,1.09235,1.09098,1.09181,11825.7695
07.08.2024 16:30:00.000 GMT+0530,1.09181,1.09268,1.09179,1.09234,9560.8896
07.08.2024 17:30:00.000 GMT+0530,1.09234,1.09258,1.09135,1.09221,10903.8203
07.08.2024 18:30:00.000 GMT+0530,1.09220,1.09266,1.09126,1.09189,12988.5596
07.08.2024 19:30:00.000 GMT+0530,1.09191,1.09341,1.09189,1.09320,15356.8096
07.08.2024 20:30:00.000 GMT+0530,1.09319,1.09367,1.09241,1.09247,13361.4502
07.08.2024 21:30:00.000 GMT+0530,1.09248,1.09271,1.09212,1.09223,8748.1602
07.08.2024 22:30:00.000 GMT+0530,1.09223,1.09272,1.09177,1.09223,9189.04
07.08.2024 23:30:00.000 GMT+0530,1.09222,1.09240,1.09177,1.09222,9477.25
08.08.2024 00:30:00.000 GMT+0530,1.09223,1.09269,1.09214,1.09235,8074.0298
08.08.2024 01:30:00.000 GMT+0530,1.09234,1.09243,1.09202,1.09237,3569.98
08.08.2024 02:30:00.000 GMT+0530,1.09237,1.09258,1.09212,1.09245,2185.27
08.08.2024 03:30:00.000 GMT+0530,1.09246,1.09272,1.09228,1.09271,1754.1899
08.08.2024 04:30:00.000 GMT+0530,1.09271,1.09341,1.09268,1.09277,9770.1602
08.08.2024 05:30:00.000 GMT+0530,1.09278,1.09327,1.09261,1.09282,11259
08.08.2024 06:30:00.000 GMT+0530,1.09282,1.09309,1.09236,1.09279,6785.96
08.08.2024 07:30:00.000 GMT+0530,1.09279,1.09352,1.09269,1.09338,3763.3999
08.08.2024 08:30:00.000 GMT+0530,1.09340,1.09355,1.09301,1.09353,2910.5701
08.08.2024 09:30:00.000 GMT+0530,1.09352,1.09379,1.09309,1.09317,10351.1797
08.08.2024 10:30:00.000 GMT+0530,1.09319,1.09360,1.09301,1.09359,5193.5898
08.08.2024 11:30:00.000 GMT+0530,1.09358,1.09449,1.09338,1.09429,10830.2305
08.08.2024 12:30:00.000 GMT+0530,1.09432,1.09453,1.09340,1.09401,16523.1797
08.08.2024 13:30:00.000 GMT+0530,1.09400,1.09445,1.09356,1.09371,11209.5303
08.08.2024 14:30:00.000 GMT+0530,1.09371,1.09398,1.09262,1.09271,7163.9102
08.08.2024 15:30:00.000 GMT+0530,1.09270,1.09288,1.09210,1.09254,5822.9502
08.08.2024 16:30:00.000 GMT+0530,1.09255,1.09334,1.09233,1.09306,7352.9902
08.08.2024 17:30:00.000 GMT+0530,1.09307,1.09326,1.08917,1.08978,23972.9395
08.08.2024 18:30:00.000 GMT+0530,1.08978,1.09064,1.08815,1.08930,33111
08.08.2024 19:30:00.000 GMT+0530,1.08932,1.09079,1.08914,1.09065,23811.4609
08.08.2024 20:30:00.000 GMT+0530,1.09063,1.09147,1.09056,1.09132,14501.4805
08.08.2024 21:30:00.000 GMT+0530,1.09133,1.09147,1.09053,1.09088,9849.25
08.08.2024 22:30:00.000 GMT+0530,1.09089,1.09165,1.09077,1.09128,7784.4199
08.08.2024 23:30:00.000 GMT+0530,1.09129,1.09189,1.09112,1.09184,4917.96
09.08.2024 00:30:00.000 GMT+0530,1.09184,1.09184,1.09135,1.09161,9789.7695
09.08.2024 01:30:00.000 GMT+0530,1.09160,1.09192,1.09160,1.09188,5109.9502
09.08.2024 02:30:00.000 GMT+0530,1.09189,1.09216,1.09153,1.09185,1575
09.08.2024 03:30:00.000 GMT+0530,1.09185,1.09193,1.09163,1.09188,5109.0698
09.08.2024 04:30:00.000 GMT+0530,1.09188,1.09198,1.09146,1.09151,2973.3799
09.08.2024 05:30:00.000 GMT+0530,1.09148,1.09162,1.09118,1.09132,2649.79
09.08.2024 06:30:00.000 GMT+0530,1.09134,1.09191,1.09121,1.09180,3434.4399
09.08.2024 07:30:00.000 GMT+0530,1.09180,1.09246,1.09159,1.09214,4032.78
09.08.2024 08:30:00.000 GMT+0530,1.09214,1.09243,1.09205,1.09231,5595.3198
09.08.2024 09:30:00.000 GMT+0530,1.09230,1.09242,1.09201,1.09203,4385.0801
09.08.2024 10:30:00.000 GMT+0530,1.09202,1.09216,1.09183,1.09197,2499.6299
09.08.2024 11:30:00.000 GMT+0530,1.09198,1.09283,1.09178,1.09275,5960.7798
09.08.2024 12:30:00.000 GMT+0530,1.09275,1.09292,1.09204,1.09221,5376.1499
09.08.2024 13:30:00.000 GMT+0530,1.09222,1.09227,1.09131,1.09178,7732.6802
09.08.2024 14:30:00.000 GMT+0530,1.09178,1.09260,1.09174,1.09198,6264.52
09.08.2024 15:30:00.000 GMT+0530,1.09199,1.09233,1.09169,1.09176,7477.5698
09.08.2024 16:30:00.000 GMT+0530,1.09176,1.09207,1.09115,1.09162,6596.75
09.08.2024 17:30:00.000 GMT+0530,1.09162,1.09198,1.09092,1.09119,9064.6201
09.08.2024 18:30:00.000 GMT+0530,1.09118,1.09242,1.09099,1.09225,8702.4697
09.08.2024 19:30:00.000 GMT+0530,1.09224,1.09315,1.09214,1.09232,9540.0596
09.08.2024 20:30:00.000 GMT+0530,1.09232,1.09278,1.09218,1.09243,8969.1104
09.08.2024 21:30:00.000 GMT+0530,1.09243,1.09248,1.09180,1.09188,6025.77
09.08.2024 22:30:00.000 GMT+0530,1.09189,1.09237,1.09152,1.09208,10886.3604
09.08.2024 23:30:00.000 GMT+0530,1.09208,1.09219,1.09173,1.09196,8575.1201
10.08.2024 00:30:00.000 GMT+0530,1.09197,1.09213,1.09174,1.09189,3098.6101
10.08.2024 01:30:00.000 GMT+0530,1.09189,1.09197,1.09149,1.09184,3822.03
12.08.2024 02:30:00.000 GMT+0530,1.09209,1.09210,1.09189,1.09200,513.88
12.08.2024 03:30:00.000 GMT+0530,1.09199,1.09201,1.09103,1.09132,2806.79
12.08.2024 04:30:00.000 GMT+0530,1.09131,1.09152,1.09128,1.09130,3128.4199
12.08.2024 05:30:00.000 GMT+0530,1.09126,1.09198,1.09119,1.09184,6466.02
12.08.2024 06:30:00.000 GMT+0530,1.09185,1.09231,1.09182,1.09207,3737.23
12.08.2024 07:30:00.000 GMT+0530,1.09207,1.09221,1.09179,1.09179,4051.1399
12.08.2024 08:30:00.000 GMT+0530,1.09178,1.09190,1.09129,1.09141,1798.01
12.08.2024 09:30:00.000 GMT+0530,1.09139,1.09217,1.09137,1.09193,2631.3701
12.08.2024 10:30:00.000 GMT+0530,1.09193,1.09213,1.09178,1.09188,2510.6899
12.08.2024 11:30:00.000 GMT+0530,1.09187,1.09238,1.09160,1.09214,10045.1797
12.08.2024 12:30:00.000 GMT+0530,1.09213,1.09287,1.09197,1.09223,11218.7402
12.08.2024 13:30:00.000 GMT+0530,1.09224,1.09256,1.09161,1.09210,10708.2695
12.08.2024 14:30:00.000 GMT+0530,1.09209,1.09281,1.09179,1.09270,8043.7202
12.08.2024 15:30:00.000 GMT+0530,1.09271,1.09300,1.09217,1.09266,9061.7402
12.08.2024 16:30:00.000 GMT+0530,1.09266,1.09293,1.09199,1.09260,5757.1099
12.08.2024 17:30:00.000 GMT+0530,1.09260,1.09289,1.09178,1.09202,7542.3501
12.08.2024 18:30:00.000 GMT+0530,1.09201,1.09336,1.09201,1.09254,14249.4502
12.08.2024 19:30:00.000 GMT+0530,1.09254,1.09334,1.09153,1.09313,17658.6797
12.08.2024 20:30:00.000 GMT+0530,1.09314,1.09395,1.09274,1.09281,14421.2305
12.08.2024 21:30:00.000 GMT+0530,1.09279,1.09295,1.09220,1.09230,6697.4502
12.08.2024 22:30:00.000 GMT+0530,1.09228,1.09337,1.09222,1.09332,6506.23
12.08.2024 23:30:00.000 GMT+0530,1.09333,1.09351,1.09285,1.09306,3938.55
13.08.2024 00:30:00.000 GMT+0530,1.09305,1.09334,1.09299,1.09316,5813.9399
13.08.2024 01:30:00.000 GMT+0530,1.09317,1.09326,1.09274,1.09318,2222.28
13.08.2024 02:30:00.000 GMT+0530,1.09320,1.09340,1.09305,1.09327,1178.5
13.08.2024 03:30:00.000 GMT+0530,1.09328,1.09338,1.09312,1.09327,1612.64
13.08.2024 04:30:00.000 GMT+0530,1.09328,1.09365,1.09315,1.09363,1741.0699
13.08.2024 05:30:00.000 GMT+0530,1.09363,1.09363,1.09296,1.09302,6779.4502
13.08.2024 06:30:00.000 GMT+0530,1.09301,1.09355,1.09295,1.09352,6353.21
13.08.2024 07:30:00.000 GMT+0530,1.09351,1.09377,1.09342,1.09356,3561.3
13.08.2024 08:30:00.000 GMT+0530,1.09357,1.09386,1.09353,1.09371,3766.51
13.08.2024 09:30:00.000 GMT+0530,1.09370,1.09394,1.09359,1.09394,5514.5298
13.08.2024 10:30:00.000 GMT+0530,1.09394,1.09412,1.09375,1.09400,4859.4502
13.08.2024 11:30:00.000 GMT+0530,1.09400,1.09411,1.09327,1.09335,7301.0098
13.08.2024 12:30:00.000 GMT+0530,1.09336,1.09349,1.09265,1.09302,7435.7998
13.08.2024 13:30:00.000 GMT+0530,1.09302,1.09302,1.09207,1.09235,8878.8301
13.08.2024 14:30:00.000 GMT+0530,1.09235,1.09272,1.09139,1.09198,10970.7402
13.08.2024 15:30:00.000 GMT+0530,1.09197,1.09252,1.09181,1.09233,10744.7305
13.08.2024 16:30:00.000 GMT+0530,1.09232,1.09323,1.09227,1.09303,7611.7002
13.08.2024 17:30:00.000 GMT+0530,1.09304,1.09467,1.09257,1.09411,18492.9102
13.08.2024 18:30:00.000 GMT+0530,1.09412,1.09625,1.09382,1.09589,21403
13.08.2024 19:30:00.000 GMT+0530,1.09589,1.09620,1.09504,1.09560,18411.5801
13.08.2024 20:30:00.000 GMT+0530,1.09561,1.09587,1.09482,1.09536,13059.1602
13.08.2024 21:30:00.000 GMT+0530,1.09537,1.09741,1.09530,1.09725,13464.6299
13.08.2024 22:30:00.000 GMT+0530,1.09726,1.09787,1.09700,1.09769,13410.2197
13.08.2024 23:30:00.000 GMT+0530,1.09770,1.09996,1.09769,1.09993,13155.2305
14.08.2024 00:30:00.000 GMT+0530,1.09994,1.09998,1.09941,1.09961,11481.7002
14.08.2024 01:30:00.000 GMT+0530,1.09962,1.09990,1.09927,1.09936,5659.4399
14.08.2024 02:30:00.000 GMT+0530,1.09937,1.09973,1.09851,1.09941,3310.79
14.08.2024 03:30:00.000 GMT+0530,1.09939,1.09975,1.09927,1.09969,1565.96
14.08.2024 04:30:00.000 GMT+0530,1.09970,1.09987,1.09945,1.09961,2559.23
14.08.2024 05:30:00.000 GMT+0530,1.09961,1.09973,1.09919,1.09921,5570.6401
14.08.2024 06:30:00.000 GMT+0530,1.09920,1.09968,1.09907,1.09920,8089.0498
14.08.2024 07:30:00.000 GMT+0530,1.09919,1.09941,1.09903,1.09917,6693.29
14.08.2024 08:30:00.000 GMT+0530,1.09917,1.09917,1.09889,1.09903,4980.8799
14.08.2024 09:30:00.000 GMT+0530,1.09902,1.09933,1.09897,1.09930,2785.8401
14.08.2024 10:30:00.000 GMT+0530,1.09931,1.09949,1.09897,1.09910,3562.5801
14.08.2024 11:30:00.000 GMT+0530,1.09910,1.10019,1.09865,1.10001,13284.0596
14.08.2024 12:30:00.000 GMT+0530,1.10000,1.10080,1.09963,1.10060,7953.52
14.08.2024 13:30:00.000 GMT+0530,1.10060,1.10200,1.10027,1.10194,7671.75
14.08.2024 14:30:00.000 GMT+0530,1.10195,1.10287,1.10156,1.10258,5932.3799
14.08.2024 15:30:00.000 GMT+0530,1.10257,1.10258,1.10182,1.10222,7604.6201
14.08.2024 16:30:00.000 GMT+0530,1.10222,1.10253,1.10201,1.10226,4039.74
14.08.2024 17:30:00.000 GMT+0530,1.10228,1.10362,1.10042,1.10172,24461.6406
14.08.2024 18:30:00.000 GMT+0530,1.10170,1.10425,1.10165,1.10377,24084.3105
14.08.2024 19:30:00.000 GMT+0530,1.10378,1.10475,1.10273,1.10357,15537.6602
14.08.2024 20:30:00.000 GMT+0530,1.10357,1.10362,1.10213,1.10233,6193.8301
14.08.2024 21:30:00.000 GMT+0530,1.10233,1.10243,1.10156,1.10185,7203.2002
14.08.2024 22:30:00.000 GMT+0530,1.10184,1.10186,1.10132,1.10144,4435.0898
14.08.2024 23:30:00.000 GMT+0530,1.10144,1.10171,1.10110,1.10162,3084.1001
15.08.2024 00:30:00.000 GMT+0530,1.10161,1.10167,1.10115,1.10131,4346.71
15.08.2024 01:30:00.000 GMT+0530,1.10131,1.10146,1.10110,1.10129,3174.74
15.08.2024 02:30:00.000 GMT+0530,1.10135,1.10160,1.10124,1.10135,515.73
15.08.2024 03:30:00.000 GMT+0530,1.10135,1.10159,1.10120,1.10134,982.71
15.08.2024 04:30:00.000 GMT+0530,1.10135,1.10142,1.10099,1.10118,3644.1799
15.08.2024 05:30:00.000 GMT+0530,1.10119,1.10144,1.10094,1.10098,6170.2998
15.08.2024 06:30:00.000 GMT+0530,1.10097,1.10100,1.10033,1.10071,6664.5801
15.08.2024 07:30:00.000 GMT+0530,1.10070,1.10115,1.10058,1.10088,5893.1001
15.08.2024 08:30:00.000 GMT+0530,1.10089,1.10110,1.10077,1.10082,2982.75
15.08.2024 09:30:00.000 GMT+0530,1.10083,1.10123,1.10082,1.10119,1598.46
15.08.2024 10:30:00.000 GMT+0530,1.10118,1.10131,1.10088,1.10098,2025.84
15.08.2024 11:30:00.000 GMT+0530,1.10099,1.10156,1.10081,1.10146,6886.25
15.08.2024 12:30:00.000 GMT+0530,1.10148,1.10157,1.10077,1.10135,6087.0098
15.08.2024 13:30:00.000 GMT+0530,1.10135,1.10136,1.10054,1.10063,5376.3101
15.08.2024 14:30:00.000 GMT+0530,1.10062,1.10131,1.10035,1.10121,5684.73
15.08.2024 15:30:00.000 GMT+0530,1.10120,1.10143,1.10082,1.10102,2669.1499
15.08.2024 16:30:00.000 GMT+0530,1.10103,1.10138,1.10100,1.10134,3396.75
15.08.2024 17:30:00.000 GMT+0530,1.10134,1.10144,1.09520,1.09567,22630.3496
15.08.2024 18:30:00.000 GMT+0530,1.09566,1.09699,1.09498,1.09687,21775.1699
15.08.2024 19:30:00.000 GMT+0530,1.09688,1.09863,1.09652,1.09832,12323.9902
15.08.2024 20:30:00.000 GMT+0530,1.09832,1.09897,1.09818,1.09855,6597.9502
15.08.2024 21:30:00.000 GMT+0530,1.09857,1.09894,1.09775,1.09781,4494.96
15.08.2024 22:30:00.000 GMT+0530,1.09781,1.09799,1.09718,1.09745,4843.8999
15.08.2024 23:30:00.000 GMT+0530,1.09745,1.09795,1.09739,1.09784,4511.7598
16.08.2024 00:30:00.000 GMT+0530,1.09783,1.09800,1.09726,1.09742,3829.5
16.08.2024 01:30:00.000 GMT+0530,1.09742,1.09742,1.09707,1.09732,1771.78
16.08.2024 02:30:00.000 GMT+0530,1.09733,1.09757,1.09724,1.09733,1223.4301
16.08.2024 03:30:00.000 GMT+0530,1.09732,1.09746,1.09709,1.09716,1349.98
16.08.2024 04:30:00.000 GMT+0530,1.09716,1.09751,1.09715,1.09725,2859.6101
16.08.2024 05:30:00.000 GMT+0530,1.09726,1.09772,1.09720,1.09759,5593.0898
16.08.2024 06:30:00.000 GMT+0530,1.09760,1.09815,1.09746,1.09811,4695.8301
16.08.2024 07:30:00.000 GMT+0530,1.09812,1.09826,1.09784,1.09815,2917.3601
16.08.2024 08:30:00.000 GMT+0530,1.09814,1.09819,1.09769,1.09772,3956.5801
16.08.2024 09:30:00.000 GMT+0530,1.09772,1.09826,1.09763,1.09822,5033.1299
16.08.2024 10:30:00.000 GMT+0530,1.09822,1.09862,1.09815,1.09858,3969.55
16.08.2024 11:30:00.000 GMT+0530,1.09857,1.09869,1.09808,1.09817,5582.5
16.08.2024 12:30:00.000 GMT+0530,1.09816,1.09862,1.09770,1.09852,7684.1099
16.08.2024 13:30:00.000 GMT+0530,1.09854,1.09899,1.09800,1.09810,6525.4702
16.08.2024 14:30:00.000 GMT+0530,1.09810,1.09901,1.09790,1.09900,10185.1797
16.08.2024 15:30:00.000 GMT+0530,1.09900,1.09951,1.09854,1.09941,9007.5098
16.08.2024 16:30:00.000 GMT+0530,1.09941,1.09949,1.09892,1.09923,5154.0698
16.08.2024 17:30:00.000 GMT+0530,1.09924,1.09949,1.09855,1.09940,9592.9697
16.08.2024 18:30:00.000 GMT+0530,1.09941,1.10046,1.09920,1.10028,12852.8701
16.08.2024 19:30:00.000 GMT+0530,1.10028,1.10028,1.09828,1.09906,11848.7695
16.08.2024 20:30:00.000 GMT+0530,1.09905,1.09978,1.09905,1.09962,7557.5801
16.08.2024 21:30:00.000 GMT+0530,1.09961,1.10044,1.09958,1.10039,6060.2998
16.08.2024 22:30:00.000 GMT+0530,1.10039,1.10129,1.10039,1.10129,5857.8398
16.08.2024 23:30:00.000 GMT+0530,1.10126,1.10216,1.10095,1.10207,7678.4399
17.08.2024 00:30:00.000 GMT+0530,1.10207,1.10250,1.10182,1.10246,4707.0898
17.08.2024 01:30:00.000 GMT+0530,1.10246,1.10299,1.10224,1.10290,4341.3799
19.08.2024 02:30:00.000 GMT+0530,1.10299,1.10299,1.10251,1.10275,556.75
19.08.2024 03:30:00.000 GMT+0530,1.10275,1.10347,1.10246,1.10254,3302.1899
19.08.2024 04:30:00.000 GMT+0530,1.10254,1.10264,1.10230,1.10248,5528.7998
19.08.2024 05:30:00.000 GMT+0530,1.10249,1.10362,1.10234,1.10305,6014.2202
19.08.2024 06:30:00.000 GMT+0530,1.10304,1.10336,1.10278,1.10312,5625.8301
19.08.2024 07:30:00.000 GMT+0530,1.10313,1.10320,1.10290,1.10309,3529.54
19.08.2024 08:30:00.000 GMT+0530,1.10309,1.10404,1.10302,1.10392,5431.2402
19.08.2024 09:30:00.000 GMT+0530,1.10392,1.10420,1.10367,1.10398,3930.23
19.08.2024 10:30:00.000 GMT+0530,1.10401,1.10492,1.10399,1.10477,8242.5498
19.08.2024 11:30:00.000 GMT+0530,1.10476,1.10502,1.10410,1.10423,8671.6904
19.08.2024 12:30:00.000 GMT+0530,1.10421,1.10473,1.10404,1.10428,7039.8701
19.08.2024 13:30:00.000 GMT+0530,1.10429,1.10507,1.10357,1.10373,6674.7202
19.08.2024 14:30:00.000 GMT+0530,1.10373,1.10414,1.10346,1.10352,5389.8901
19.08.2024 15:30:00.000 GMT+0530,1.10352,1.10383,1.10310,1.10370,8357.8604
19.08.2024 16:30:00.000 GMT+0530,1.10368,1.10439,1.10328,1.10424,6541.48
19.08.2024 17:30:00.000 GMT+0530,1.10425,1.10445,1.10346,1.10391,6651.1499
19.08.2024 18:30:00.000 GMT+0530,1.10390,1.10447,1.10303,1.10447,12574.7803
19.08.2024 19:30:00.000 GMT+0530,1.10446,1.10736,1.10431,1.10658,21822.3496
19.08.2024 20:30:00.000 GMT+0530,1.10657,1.10722,1.10600,1.10693,11646.4805
19.08.2024 21:30:00.000 GMT+0530,1.10694,1.10741,1.10674,1.10737,6146.1099
19.08.2024 22:30:00.000 GMT+0530,1.10737,1.10771,1.10706,1.10771,3388.76
19.08.2024 23:30:00.000 GMT+0530,1.10771,1.10851,1.10766,1.10817,7662.2598
20.08.2024 00:30:00.000 GMT+0530,1.10816,1.10865,1.10791,1.10837,5160.1699
20.08.2024 01:30:00.000 GMT+0530,1.10837,1.10864,1.10818,1.10853,2290.52
20.08.2024 02:30:00.000 GMT+0530,1.10857,1.10871,1.10815,1.10851,738.48
20.08.2024 03:30:00.000 GMT+0530,1.10848,1.10877,1.10839,1.10855,2304.72
20.08.2024 04:30:00.000 GMT+0530,1.10854,1.10870,1.10834,1.10857,2823.9399
20.08.2024 05:30:00.000 GMT+0530,1.10858,1.10873,1.10802,1.10820,5848.6001
20.08.2024 06:30:00.000 GMT+0530,1.10820,1.10874,1.10817,1.10856,9125.3496
20.08.2024 07:30:00.000 GMT+0530,1.10855,1.10871,1.10753,1.10764,5987.4902
20.08.2024 08:30:00.000 GMT+0530,1.10764,1.10794,1.10753,1.10758,3551.6599
20.08.2024 09:30:00.000 GMT+0530,1.10759,1.10794,1.10751,1.10771,2966.8101
20.08.2024 10:30:00.000 GMT+0530,1.10771,1.10779,1.10730,1.10768,4168.2998
20.08.2024 11:30:00.000 GMT+0530,1.10768,1.10822,1.10745,1.10813,6257.7402
20.08.2024 12:30:00.000 GMT+0530,1.10812,1.10871,1.10720,1.10869,12126.7598
20.08.2024 13:30:00.000 GMT+0530,1.10869,1.10890,1.10779,1.10800,10303.7695
20.08.2024 14:30:00.000 GMT+0530,1.10801,1.10820,1.10751,1.10758,8235.4502
20.08.2024 15:30:00.000 GMT+0530,1.10759,1.10829,1.10752,1.10821,7146.9902
20.08.2024 16:30:00.000 GMT+0530,1.10822,1.10866,1.10768,1.10810,6689.4302
20.08.2024 17:30:00.000 GMT+0530,1.10810,1.10988,1.10806,1.10984,8675.0596
20.08.2024 18:30:00.000 GMT+0530,1.10983,1.11054,1.10928,1.11023,16040.2305
20.08.2024 19:30:00.000 GMT+0530,1.11023,1.11170,1.10937,1.11118,30833.1191
20.08.2024 20:30:00.000 GMT+0530,1.11118,1.11123,1.10997,1.11054,16477.8906
20.08.2024 21:30:00.000 GMT+0530,1.11058,1.11192,1.11042,1.11150,9690.5303
20.08.2024 22:30:00.000 GMT+0530,1.11151,1.11169,1.11090,1.11162,7794.0801
20.08.2024 23:30:00.000 GMT+0530,1.11162,1.11226,1.11157,1.11208,7484.1899
21.08.2024 00:30:00.000 GMT+0530,1.11207,1.11276,1.11195,1.11247,15993.1699
21.08.2024 01:30:00.000 GMT+0530,1.11249,1.11306,1.11240,1.11300,7447.0601
21.08.2024 02:30:00.000 GMT+0530,1.11301,1.11305,1.11268,1.11299,1860.85
21.08.2024 03:30:00.000 GMT+0530,1.11298,1.11299,1.11264,1.11288,1947.23
21.08.2024 04:30:00.000 GMT+0530,1.11287,1.11320,1.11271,1.11278,3441.8899
21.08.2024 05:30:00.000 GMT+0530,1.11276,1.11327,1.11255,1.11279,7939.71
21.08.2024 06:30:00.000 GMT+0530,1.11279,1.11282,1.11192,1.11217,10882.9199
21.08.2024 07:30:00.000 GMT+0530,1.11217,1.11254,1.11204,1.11218,5610.71
21.08.2024 08:30:00.000 GMT+0530,1.11219,1.11226,1.11174,1.11211,3917.8999
21.08.2024 09:30:00.000 GMT+0530,1.11212,1.11214,1.11167,1.11192,2822.29
21.08.2024 10:30:00.000 GMT+0530,1.11193,1.11212,1.11164,1.11181,3732.25
21.08.2024 11:30:00.000 GMT+0530,1.11181,1.11199,1.11133,1.11179,6714.7002
21.08.2024 12:30:00.000 GMT+0530,1.11180,1.11289,1.11106,1.11145,12667.2998
21.08.2024 13:30:00.000 GMT+0530,1.11145,1.11225,1.11111,1.11186,8209.6396
21.08.2024 14:30:00.000 GMT+0530,1.11186,1.11256,1.11135,1.11171,6251.4199
21.08.2024 15:30:00.000 GMT+0530,1.11171,1.11261,1.11158,1.11250,6868.5601
21.08.2024 16:30:00.000 GMT+0530,1.11250,1.11250,1.11102,1.11149,7159.3701
21.08.2024 17:30:00.000 GMT+0530,1.11150,1.11301,1.11135,1.11249,10484.1396
21.08.2024 18:30:00.000 GMT+0530,1.11250,1.11279,1.11117,1.11149,13525.8604
21.08.2024 19:30:00.000 GMT+0530,1.11147,1.11300,1.10993,1.11248,34991.8711
21.08.2024 20:30:00.000 GMT+0530,1.11247,1.11481,1.11246,1.11422,23011.6602
21.08.2024 21:30:00.000 GMT+0530,1.11422,1.11483,1.11418,1.11464,7174.4502
21.08.2024 22:30:00.000 GMT+0530,1.11466,1.11585,1.11457,1.11560,4904.5498
21.08.2024 23:30:00.000 GMT+0530,1.11559,1.11743,1.11556,1.11619,11961.1396
22.08.2024 00:30:00.000 GMT+0530,1.11619,1.11619,1.11515,1.11518,4727.0498
22.08.2024 01:30:00.000 GMT+0530,1.11518,1.11526,1.11472,1.11503,2342.5801
22.08.2024 02:30:00.000 GMT+0530,1.11504,1.11544,1.11483,1.11492,1873.42
22.08.2024 03:30:00.000 GMT+0530,1.11490,1.11565,1.11490,1.11565,947.01
22.08.2024 04:30:00.000 GMT+0530,1.11566,1.11583,1.11532,1.11552,1796.64
22.08.2024 05:30:00.000 GMT+0530,1.11553,1.11570,1.11454,1.11477,2793.8
22.08.2024 06:30:00.000 GMT+0530,1.11477,1.11493,1.11428,1.11434,3451.8101
22.08.2024 07:30:00.000 GMT+0530,1.11433,1.11447,1.11406,1.11432,4210.1099
22.08.2024 08:30:00.000 GMT+0530,1.11433,1.11456,1.11429,1.11448,1198.02
22.08.2024 09:30:00.000 GMT+0530,1.11449,1.11459,1.11410,1.11436,1345.91
22.08.2024 10:30:00.000 GMT+0530,1.11436,1.11445,1.11405,1.11433,1654.28
22.08.2024 11:30:00.000 GMT+0530,1.11432,1.11499,1.11411,1.11496,5663.0801
22.08.2024 12:30:00.000 GMT+0530,1.11497,1.11654,1.11275,1.11373,12543.4297
22.08.2024 13:30:00.000 GMT+0530,1.11372,1.11511,1.11370,1.11427,11214.5498
22.08.2024 14:30:00.000 GMT+0530,1.11427,1.11429,1.11334,1.11398,5907.04
22.08.2024 15:30:00.000 GMT+0530,1.11399,1.11462,1.11326,1.11455,5470.6699
22.08.2024 16:30:00.000 GMT+0530,1.11454,1.11454,1.11322,1.11369,5528.98
22.08.2024 17:30:00.000 GMT+0530,1.11369,1.11433,1.11255,1.11402,11271.8604
22.08.2024 18:30:00.000 GMT+0530,1.11405,1.11416,1.11124,1.11195,13559.8398
22.08.2024 19:30:00.000 GMT+0530,1.11196,1.11198,1.10983,1.11152,16079.8604
22.08.2024 20:30:00.000 GMT+0530,1.11149,1.11151,1.11052,1.11131,8679.29
22.08.2024 21:30:00.000 GMT+0530,1.11132,1.11177,1.11079,1.11105,5859.8198
22.08.2024 22:30:00.000 GMT+0530,1.11105,1.11108,1.10988,1.11029,5512.6001
22.08.2024 23:30:00.000 GMT+0530,1.11030,1.11110,1.11028,1.11105,4482.4102
23.08.2024 00:30:00.000 GMT+0530,1.11105,1.11135,1.11049,1.11086,4891.0898
23.08.2024 01:30:00.000 GMT+0530,1.11086,1.11135,1.11077,1.11124,2298.8401
23.08.2024 02:30:00.000 GMT+0530,1.11132,1.11141,1.11101,1.11125,816.41
23.08.2024 03:30:00.000 GMT+0530,1.11124,1.11164,1.11110,1.11139,582.72
